Smax_mean,<S^2>_mean,c,dev_Smax_mean,dev_<S^2>_mean
2.79e-06,1.62544,0.1931,1.48661e-07,0.000115394
2.79e-06,1.62598,0.1932,1.48661e-07,0.000114705
2.79e-06,1.6265,0.1933,1.48661e-07,0.000115383
2.79e-06,1.62703,0.1934,1.48661e-07,0.000114545
2.79e-06,1.62756,0.1935,1.48661e-07,0.00011862
2.79e-06,1.62808,0.1936,1.48661e-07,0.000121824
2.79e-06,1.62861,0.1937,1.48661e-07,0.000122046
2.79e-06,1.62915,0.1938,1.48661e-07,0.000119863
2.79e-06,1.62967,0.1939,1.48661e-07,0.000121358
2.79e-06,1.63019,0.194,1.48661e-07,0.000122871
2.79e-06,1.63072,0.1941,1.48661e-07,0.000118869
2.79e-06,1.63124,0.1942,1.48661e-07,0.000118659
2.79e-06,1.63176,0.1943,1.48661e-07,0.000118598
2.79e-06,1.63229,0.1944,1.48661e-07,0.000119836
2.8e-06,1.63283,0.1945,1.46818e-07,0.000121818
2.8e-06,1.63336,0.1946,1.46818e-07,0.000123193
2.8e-06,1.6339,0.1947,1.46818e-07,0.00011865
2.8e-06,1.63443,0.1948,1.46818e-07,0.000121483
2.8e-06,1.63495,0.1949,1.46818e-07,0.000117032
2.8e-06,1.63548,0.195,1.46818e-07,0.000122293
2.8e-06,1.63601,0.1951,1.46818e-07,0.000120007
2.8e-06,1.63655,0.1952,1.46818e-07,0.000122097
2.8e-06,1.63708,0.1953,1.46818e-07,0.000122875
2.8e-06,1.6376,0.1954,1.46818e-07,0.000124023
2.8e-06,1.63813,0.1955,1.46818e-07,0.000125301
2.8e-06,1.63866,0.1956,1.46818e-07,0.000126504
2.8e-06,1.63919,0.1957,1.46818e-07,0.000126562
2.8e-06,1.63972,0.1958,1.46818e-07,0.00012653
2.8e-06,1.64025,0.1959,1.46818e-07,0.000123434
2.8e-06,1.64079,0.196,1.46818e-07,0.00012307
2.8e-06,1.64132,0.1961,1.46818e-07,0.000123686
2.8e-06,1.64185,0.1962,1.46818e-07,0.000122233
2.8e-06,1.64238,0.1963,1.46818e-07,0.000124206
2.8e-06,1.64291,0.1964,1.46818e-07,0.000125992
2.8e-06,1.64345,0.1965,1.46818e-07,0.000121796
2.8e-06,1.64399,0.1966,1.46818e-07,0.000122602
2.8e-06,1.64454,0.1967,1.46818e-07,0.000125014
2.8e-06,1.64508,0.1968,1.46818e-07,0.000127689
2.8e-06,1.64563,0.1969,1.46818e-07,0.000129995
2.8e-06,1.64617,0.197,1.46818e-07,0.000130386
2.8e-06,1.64671,0.1971,1.46818e-07,0.000129115
2.82e-06,1.64725,0.1972,1.45144e-07,0.000127541
2.82e-06,1.64779,0.1973,1.45144e-07,0.00012458
2.84e-06,1.64833,0.1974,1.41578e-07,0.000120667
2.84e-06,1.64888,0.1975,1.41578e-07,0.000120474
2.84e-06,1.64942,0.1976,1.41578e-07,0.000121796
2.84e-06,1.64997,0.1977,1.41578e-07,0.000120994
2.84e-06,1.65051,0.1978,1.41578e-07,0.0001182
2.84e-06,1.65105,0.1979,1.41578e-07,0.000117096
2.84e-06,1.65158,0.198,1.41578e-07,0.000118987
2.84e-06,1.65213,0.1981,1.41578e-07,0.000114314
2.84e-06,1.65268,0.1982,1.41578e-07,0.00011681
2.84e-06,1.65323,0.1983,1.41578e-07,0.000118639
2.84e-06,1.65377,0.1984,1.41578e-07,0.00011618
2.85e-06,1.65431,0.1985,1.50739e-07,0.000122093
2.86e-06,1.65486,0.1986,1.49963e-07,0.000117818
2.86e-06,1.6554,0.1987,1.49963e-07,0.000116325
2.86e-06,1.65595,0.1988,1.49963e-07,0.000115824
2.86e-06,1.65648,0.1989,1.49963e-07,0.000115478
2.86e-06,1.65703,0.199,1.49963e-07,0.000118098
2.86e-06,1.65758,0.1991,1.49963e-07,0.000120276
2.86e-06,1.65811,0.1992,1.49963e-07,0.000122222
2.86e-06,1.65866,0.1993,1.49963e-07,0.000124993
2.86e-06,1.65921,0.1994,1.49963e-07,0.000126271
2.86e-06,1.65977,0.1995,1.49963e-07,0.000127456
2.86e-06,1.66032,0.1996,1.49963e-07,0.000127469
2.86e-06,1.66087,0.1997,1.49963e-07,0.000129387
2.86e-06,1.66143,0.1998,1.49963e-07,0.000126888
2.87e-06,1.66198,0.1999,1.59199e-07,0.000126695
2.9e-06,1.66252,0.2,1.56347e-07,0.000122375
2.93e-06,1.66307,0.2001,1.52789e-07,0.000123236
2.93e-06,1.66361,0.2002,1.52789e-07,0.000120779
2.93e-06,1.66417,0.2003,1.52789e-07,0.000122342
2.93e-06,1.66472,0.2004,1.52789e-07,0.000121583
2.93e-06,1.66526,0.2005,1.52789e-07,0.00012194
2.93e-06,1.66583,0.2006,1.52789e-07,0.000123695
2.93e-06,1.66637,0.2007,1.52789e-07,0.000124863
2.93e-06,1.66693,0.2008,1.52789e-07,0.000123449
2.93e-06,1.66748,0.2009,1.52789e-07,0.000118886
2.93e-06,1.66803,0.201,1.52789e-07,0.000121134
2.93e-06,1.66857,0.2011,1.52789e-07,0.00011787
2.93e-06,1.66912,0.2012,1.52789e-07,0.000120198
2.93e-06,1.66968,0.2013,1.52789e-07,0.000116073
2.93e-06,1.67023,0.2014,1.52789e-07,0.000114492
2.93e-06,1.6708,0.2015,1.52789e-07,0.000113169
2.93e-06,1.67135,0.2016,1.52789e-07,0.000110827
2.93e-06,1.6719,0.2017,1.52789e-07,0.000112319
2.93e-06,1.67244,0.2018,1.52789e-07,0.000112448
2.93e-06,1.67299,0.2019,1.52789e-07,0.000113619
2.93e-06,1.67354,0.202,1.52789e-07,0.000114399
2.93e-06,1.67411,0.2021,1.52789e-07,0.000113159
2.93e-06,1.67466,0.2022,1.52789e-07,0.000113586
2.93e-06,1.67523,0.2023,1.52789e-07,0.000110425
2.93e-06,1.67578,0.2024,1.52789e-07,0.000109116
2.93e-06,1.67634,0.2025,1.52789e-07,0.000103474
2.93e-06,1.67691,0.2026,1.52789e-07,0.000106864
2.93e-06,1.67749,0.2027,1.52789e-07,0.000100887
2.93e-06,1.67804,0.2028,1.52789e-07,0.000100368
2.93e-06,1.67861,0.2029,1.52789e-07,9.83808e-05
2.93e-06,1.67917,0.203,1.52789e-07,9.56475e-05
2.93e-06,1.67971,0.2031,1.52789e-07,9.46931e-05
2.93e-06,1.68029,0.2032,1.52789e-07,9.45892e-05
2.93e-06,1.68083,0.2033,1.52789e-07,9.03628e-05
2.97e-06,1.68138,0.2034,1.46856e-07,8.97305e-05
2.97e-06,1.68194,0.2035,1.46856e-07,9.50912e-05
2.97e-06,1.68251,0.2036,1.46856e-07,9.83508e-05
2.97e-06,1.68307,0.2037,1.46856e-07,9.81473e-05
2.97e-06,1.68365,0.2038,1.46856e-07,9.86852e-05
2.97e-06,1.68421,0.2039,1.46856e-07,9.64595e-05
2.97e-06,1.68477,0.204,1.46856e-07,9.97692e-05
2.97e-06,1.68535,0.2041,1.46856e-07,0.000103366
2.97e-06,1.68591,0.2042,1.46856e-07,0.00010546
2.97e-06,1.68648,0.2043,1.46856e-07,0.000105559
2.97e-06,1.68704,0.2044,1.46856e-07,0.000110216
2.98e-06,1.6876,0.2045,1.44376e-07,0.000112702
2.99e-06,1.68818,0.2046,1.43333e-07,0.000113498
2.99e-06,1.68875,0.2047,1.43333e-07,0.000114738
2.99e-06,1.68933,0.2048,1.43333e-07,0.000119815
2.99e-06,1.68988,0.2049,1.43333e-07,0.000120591
2.99e-06,1.69045,0.205,1.43333e-07,0.000120497
3e-06,1.69103,0.2051,1.42984e-07,0.000123373
3e-06,1.69158,0.2052,1.42984e-07,0.000123846
3e-06,1.69215,0.2053,1.42984e-07,0.000126809
3e-06,1.69274,0.2054,1.42984e-07,0.000129341
3e-06,1.69331,0.2055,1.42984e-07,0.00012622
3e-06,1.69386,0.2056,1.42984e-07,0.000128035
3e-06,1.69444,0.2057,1.42984e-07,0.000127867
3e-06,1.695,0.2058,1.42984e-07,0.000128039
3e-06,1.69557,0.2059,1.42984e-07,0.000130716
3e-06,1.69615,0.206,1.42984e-07,0.000131717
3e-06,1.69671,0.2061,1.42984e-07,0.00012955
3e-06,1.69727,0.2062,1.42984e-07,0.000131817
3e-06,1.69784,0.2063,1.42984e-07,0.000130689
3e-06,1.6984,0.2064,1.42984e-07,0.000130062
3e-06,1.69898,0.2065,1.42984e-07,0.000130975
3e-06,1.69955,0.2066,1.42984e-07,0.000136817
3e-06,1.70011,0.2067,1.42984e-07,0.000135514
3e-06,1.70069,0.2068,1.42984e-07,0.000136418
3e-06,1.70127,0.2069,1.42984e-07,0.000138672
3e-06,1.70184,0.207,1.42984e-07,0.000138955
3e-06,1.7024,0.2071,1.42984e-07,0.000138179
3e-06,1.70299,0.2072,1.42984e-07,0.000137761
3e-06,1.70358,0.2073,1.42984e-07,0.000137058
3e-06,1.70414,0.2074,1.42984e-07,0.00013648
3.01e-06,1.70473,0.2075,1.41774e-07,0.000133692
3.01e-06,1.7053,0.2076,1.41774e-07,0.000132294
3.01e-06,1.70588,0.2077,1.41774e-07,0.00013233
3.01e-06,1.70647,0.2078,1.41774e-07,0.000132143
3.01e-06,1.70704,0.2079,1.41774e-07,0.000131926
3.01e-06,1.70763,0.208,1.41774e-07,0.00013364
3.01e-06,1.70821,0.2081,1.41774e-07,0.000130896
3.01e-06,1.70879,0.2082,1.41774e-07,0.000134941
3.01e-06,1.70937,0.2083,1.41774e-07,0.000135994
3.01e-06,1.70996,0.2084,1.41774e-07,0.000138436
3.01e-06,1.71055,0.2085,1.41774e-07,0.000142205
3.01e-06,1.71112,0.2086,1.41774e-07,0.00014477
3.01e-06,1.71172,0.2087,1.41774e-07,0.000145096
3.04e-06,1.71231,0.2088,1.4922e-07,0.00014657
3.05e-06,1.7129,0.2089,1.46249e-07,0.000143062
3.05e-06,1.7135,0.209,1.46249e-07,0.00014402
3.05e-06,1.71408,0.2091,1.46249e-07,0.000140313
3.05e-06,1.71467,0.2092,1.46249e-07,0.000142667
3.05e-06,1.71523,0.2093,1.46249e-07,0.000142369
3.07e-06,1.71581,0.2094,1.45335e-07,0.000142031
3.07e-06,1.71641,0.2095,1.45335e-07,0.000139851
3.07e-06,1.71699,0.2096,1.45335e-07,0.00014003
3.07e-06,1.71757,0.2097,1.45335e-07,0.00014143
3.07e-06,1.71816,0.2098,1.45335e-07,0.000146592
3.07e-06,1.71875,0.2099,1.45335e-07,0.000147619
3.07e-06,1.71933,0.21,1.45335e-07,0.00013996
3.07e-06,1.71991,0.2101,1.45335e-07,0.000136831
3.07e-06,1.72051,0.2102,1.45335e-07,0.000133585
3.07e-06,1.72108,0.2103,1.45335e-07,0.000139054
3.07e-06,1.72168,0.2104,1.45335e-07,0.000137168
3.07e-06,1.72227,0.2105,1.45335e-07,0.000138123
3.07e-06,1.72286,0.2106,1.45335e-07,0.000142951
3.07e-06,1.72346,0.2107,1.45335e-07,0.000146342
3.07e-06,1.72405,0.2108,1.45335e-07,0.000149291
3.07e-06,1.72464,0.2109,1.45335e-07,0.000148691
3.07e-06,1.72524,0.211,1.45335e-07,0.00014616
3.07e-06,1.72583,0.2111,1.45335e-07,0.000146832
3.07e-06,1.72642,0.2112,1.45335e-07,0.000150386
3.1e-06,1.72701,0.2113,1.39841e-07,0.000149891
3.11e-06,1.72759,0.2114,1.36991e-07,0.000146786
3.11e-06,1.72819,0.2115,1.36991e-07,0.00014919
3.11e-06,1.72877,0.2116,1.36991e-07,0.000150233
3.11e-06,1.72936,0.2117,1.36991e-07,0.000146897
3.11e-06,1.72995,0.2118,1.36991e-07,0.000140588
3.11e-06,1.73055,0.2119,1.36991e-07,0.000135618
3.11e-06,1.73114,0.212,1.36991e-07,0.000137123
3.11e-06,1.73174,0.2121,1.36991e-07,0.000138391
3.11e-06,1.73234,0.2122,1.36991e-07,0.000137416
3.11e-06,1.73296,0.2123,1.36991e-07,0.000137398
3.11e-06,1.73355,0.2124,1.36991e-07,0.000137279
3.11e-06,1.73414,0.2125,1.36991e-07,0.000138683
3.11e-06,1.73472,0.2126,1.36991e-07,0.00013845
3.11e-06,1.73532,0.2127,1.36991e-07,0.000137468
3.11e-06,1.73593,0.2128,1.36991e-07,0.000138351
3.11e-06,1.73651,0.2129,1.36991e-07,0.000136038
3.11e-06,1.73714,0.213,1.36991e-07,0.000135516
3.11e-06,1.73775,0.2131,1.36991e-07,0.000132347
3.11e-06,1.73834,0.2132,1.36991e-07,0.000135604
3.11e-06,1.73894,0.2133,1.36991e-07,0.000136154
3.11e-06,1.73955,0.2134,1.36991e-07,0.000137763
3.11e-06,1.74014,0.2135,1.36991e-07,0.000137925
3.12e-06,1.74076,0.2136,1.45907e-07,0.000138052
3.12e-06,1.74134,0.2137,1.45907e-07,0.000136141
3.12e-06,1.74194,0.2138,1.45907e-07,0.000132774
3.12e-06,1.74254,0.2139,1.45907e-07,0.000131874
3.13e-06,1.74313,0.214,1.44568e-07,0.000131904
3.13e-06,1.74375,0.2141,1.44568e-07,0.000125868
3.13e-06,1.74434,0.2142,1.44568e-07,0.000124557
3.13e-06,1.74494,0.2143,1.44568e-07,0.000124521
3.13e-06,1.74554,0.2144,1.44568e-07,0.000124244
3.13e-06,1.74615,0.2145,1.44568e-07,0.000124178
3.14e-06,1.74675,0.2146,1.47723e-07,0.000122445
3.15e-06,1.74736,0.2147,1.47761e-07,0.000124537
3.15e-06,1.74797,0.2148,1.47761e-07,0.000121674
3.15e-06,1.74859,0.2149,1.47761e-07,0.000116027
3.15e-06,1.74919,0.215,1.47761e-07,0.000118932
3.15e-06,1.7498,0.2151,1.47761e-07,0.000114818
3.19e-06,1.75042,0.2152,1.48661e-07,0.000113187
3.2e-06,1.75101,0.2153,1.46818e-07,0.000109638
3.2e-06,1.75163,0.2154,1.46818e-07,0.00011106
3.2e-06,1.75224,0.2155,1.46818e-07,0.000112568
3.2e-06,1.75284,0.2156,1.46818e-07,0.00011424
3.21e-06,1.75345,0.2157,1.4564e-07,0.000115912
3.21e-06,1.75407,0.2158,1.4564e-07,0.000114012
3.21e-06,1.75468,0.2159,1.4564e-07,0.000114737
3.21e-06,1.75529,0.216,1.4564e-07,0.000118708
3.21e-06,1.75591,0.2161,1.4564e-07,0.000117701
3.21e-06,1.7565,0.2162,1.4564e-07,0.000118519
3.21e-06,1.75713,0.2163,1.4564e-07,0.000118028
3.21e-06,1.75775,0.2164,1.4564e-07,0.00011981
3.21e-06,1.75837,0.2165,1.4564e-07,0.000113326
3.23e-06,1.759,0.2166,1.43023e-07,0.000111913
3.23e-06,1.75961,0.2167,1.43023e-07,0.000112161
3.23e-06,1.76022,0.2168,1.43023e-07,0.000106157
3.23e-06,1.76084,0.2169,1.43023e-07,0.000113661
3.23e-06,1.76145,0.217,1.43023e-07,0.000111776
3.23e-06,1.76206,0.2171,1.43023e-07,0.000112046
3.23e-06,1.76269,0.2172,1.43023e-07,0.000115474
3.23e-06,1.76331,0.2173,1.43023e-07,0.000116154
3.23e-06,1.76393,0.2174,1.43023e-07,0.000118822
3.23e-06,1.76454,0.2175,1.43023e-07,0.000115914
3.23e-06,1.76516,0.2176,1.43023e-07,0.00011311
3.23e-06,1.76579,0.2177,1.43023e-07,0.000111253
3.23e-06,1.76642,0.2178,1.43023e-07,0.00010823
3.23e-06,1.76702,0.2179,1.43023e-07,0.000115605
3.23e-06,1.76764,0.218,1.43023e-07,0.000114388
3.23e-06,1.76827,0.2181,1.43023e-07,0.000111014
3.23e-06,1.76889,0.2182,1.43023e-07,0.000109972
3.23e-06,1.76953,0.2183,1.43023e-07,0.000115801
3.23e-06,1.77015,0.2184,1.43023e-07,0.000118023
3.23e-06,1.77075,0.2185,1.43023e-07,0.000119494
3.23e-06,1.77138,0.2186,1.43023e-07,0.000123826
3.23e-06,1.772,0.2187,1.43023e-07,0.000127664
3.23e-06,1.7726,0.2188,1.43023e-07,0.000131944
3.23e-06,1.77322,0.2189,1.43023e-07,0.000136581
3.23e-06,1.77385,0.219,1.43023e-07,0.000131715
3.23e-06,1.77447,0.2191,1.43023e-07,0.000134578
3.23e-06,1.77508,0.2192,1.43023e-07,0.000139773
3.23e-06,1.77571,0.2193,1.43023e-07,0.000144538
3.23e-06,1.77633,0.2194,1.43023e-07,0.000143186
3.23e-06,1.77696,0.2195,1.43023e-07,0.000140406
3.23e-06,1.77758,0.2196,1.43023e-07,0.000138486
3.23e-06,1.7782,0.2197,1.43023e-07,0.00014153
3.23e-06,1.77882,0.2198,1.43023e-07,0.000145231
3.23e-06,1.77945,0.2199,1.43023e-07,0.00014136
3.24e-06,1.78007,0.22,1.42361e-07,0.000143372
3.24e-06,1.78068,0.2201,1.42361e-07,0.000141228
3.24e-06,1.78131,0.2202,1.42361e-07,0.000140305
3.27e-06,1.78194,0.2203,1.35031e-07,0.000140202
3.27e-06,1.78257,0.2204,1.35031e-07,0.000140075
3.28e-06,1.78319,0.2205,1.3233e-07,0.00014008
3.36e-06,1.78382,0.2206,1.4e-07,0.000141531
3.36e-06,1.78445,0.2207,1.4e-07,0.0001441
3.36e-06,1.78511,0.2208,1.4e-07,0.00014558
3.36e-06,1.78573,0.2209,1.4e-07,0.000144215
3.36e-06,1.78636,0.221,1.4e-07,0.000142253
3.37e-06,1.787,0.2211,1.47611e-07,0.000142183
3.37e-06,1.78763,0.2212,1.47611e-07,0.000140825
3.37e-06,1.78829,0.2213,1.47611e-07,0.000140957
3.37e-06,1.78891,0.2214,1.47611e-07,0.000143107
3.37e-06,1.78957,0.2215,1.47611e-07,0.000145856
3.37e-06,1.79022,0.2216,1.47611e-07,0.000148672
3.44e-06,1.79088,0.2217,1.44684e-07,0.00014987
3.44e-06,1.7915,0.2218,1.44684e-07,0.00014516
3.44e-06,1.79211,0.2219,1.44684e-07,0.000146576
3.44e-06,1.79274,0.222,1.44684e-07,0.000144607
3.45e-06,1.79337,0.2221,1.40831e-07,0.000145786
3.45e-06,1.794,0.2222,1.40831e-07,0.000151514
3.45e-06,1.79466,0.2223,1.40831e-07,0.000149546
3.45e-06,1.7953,0.2224,1.40831e-07,0.000143776
3.45e-06,1.79593,0.2225,1.40831e-07,0.000149504
3.45e-06,1.7966,0.2226,1.40831e-07,0.000152656
3.45e-06,1.79723,0.2227,1.40831e-07,0.000154411
3.45e-06,1.79786,0.2228,1.40831e-07,0.000153944
3.45e-06,1.79851,0.2229,1.40831e-07,0.000157623
3.45e-06,1.79916,0.223,1.40831e-07,0.000157954
3.45e-06,1.7998,0.2231,1.40831e-07,0.000159465
3.5e-06,1.80043,0.2232,1.31656e-07,0.000161625
3.5e-06,1.80108,0.2233,1.31656e-07,0.000160729
3.5e-06,1.80169,0.2234,1.31656e-07,0.00016549
3.5e-06,1.80234,0.2235,1.31656e-07,0.000163551
3.51e-06,1.80298,0.2236,1.32035e-07,0.000170521
3.51e-06,1.80361,0.2237,1.32035e-07,0.000167317
3.51e-06,1.80425,0.2238,1.32035e-07,0.000164183
3.51e-06,1.80491,0.2239,1.32035e-07,0.000161627
3.51e-06,1.80556,0.224,1.32035e-07,0.000157805
3.51e-06,1.80621,0.2241,1.32035e-07,0.000166386
3.51e-06,1.80685,0.2242,1.32035e-07,0.000163857
3.51e-06,1.8075,0.2243,1.32035e-07,0.00016487
3.51e-06,1.80818,0.2244,1.32035e-07,0.000166483
3.51e-06,1.80883,0.2245,1.32035e-07,0.000162937
3.51e-06,1.80949,0.2246,1.32035e-07,0.000157284
3.51e-06,1.81013,0.2247,1.32035e-07,0.000157861
3.51e-06,1.81077,0.2248,1.32035e-07,0.000154467
3.51e-06,1.81142,0.2249,1.32035e-07,0.000153442
3.51e-06,1.81208,0.225,1.32035e-07,0.000152098
3.51e-06,1.81274,0.2251,1.32035e-07,0.00015163
3.51e-06,1.8134,0.2252,1.32035e-07,0.000158087
3.51e-06,1.81404,0.2253,1.32035e-07,0.00016213
3.51e-06,1.8147,0.2254,1.32035e-07,0.000164486
3.51e-06,1.81536,0.2255,1.32035e-07,0.000161383
3.51e-06,1.81601,0.2256,1.32035e-07,0.000156805
3.51e-06,1.81666,0.2257,1.32035e-07,0.00016106
3.51e-06,1.8173,0.2258,1.32035e-07,0.000163934
3.52e-06,1.81796,0.2259,1.35647e-07,0.000171019
3.52e-06,1.81863,0.226,1.35647e-07,0.00016683
3.52e-06,1.8193,0.2261,1.35647e-07,0.000169866
3.52e-06,1.81995,0.2262,1.35647e-07,0.000174514
3.52e-06,1.82059,0.2263,1.35647e-07,0.000176833
3.52e-06,1.82126,0.2264,1.35647e-07,0.000178731
3.52e-06,1.82192,0.2265,1.35647e-07,0.000177285
3.52e-06,1.82257,0.2266,1.35647e-07,0.000179706
3.53e-06,1.82322,0.2267,1.32539e-07,0.00018096
3.53e-06,1.82388,0.2268,1.32539e-07,0.000178638
3.53e-06,1.82455,0.2269,1.32539e-07,0.000180953
3.55e-06,1.8252,0.227,1.31022e-07,0.000180196
3.55e-06,1.82587,0.2271,1.31022e-07,0.000180943
3.55e-06,1.82654,0.2272,1.31022e-07,0.000178768
3.55e-06,1.82722,0.2273,1.31022e-07,0.00017731
3.62e-06,1.82789,0.2274,1.28927e-07,0.000175146
3.62e-06,1.82854,0.2275,1.28927e-07,0.000178443
3.62e-06,1.82919,0.2276,1.28927e-07,0.000174879
3.62e-06,1.82984,0.2277,1.28927e-07,0.000177075
3.62e-06,1.8305,0.2278,1.28927e-07,0.000178034
3.62e-06,1.83115,0.2279,1.28927e-07,0.000178007
3.62e-06,1.83181,0.228,1.28927e-07,0.000183825
3.64e-06,1.83248,0.2281,1.36789e-07,0.000184068
3.64e-06,1.83313,0.2282,1.36789e-07,0.000179538
3.64e-06,1.8338,0.2283,1.36789e-07,0.000178069
3.64e-06,1.83446,0.2284,1.36789e-07,0.000178607
3.64e-06,1.83512,0.2285,1.36789e-07,0.000188906
3.64e-06,1.83578,0.2286,1.36789e-07,0.000193627
3.64e-06,1.83644,0.2287,1.36789e-07,0.00019291
3.64e-06,1.8371,0.2288,1.36789e-07,0.000193231
3.64e-06,1.83778,0.2289,1.36789e-07,0.000192668
3.64e-06,1.83846,0.229,1.36789e-07,0.000187728
3.64e-06,1.83912,0.2291,1.36789e-07,0.000198692
3.64e-06,1.83977,0.2292,1.36789e-07,0.00020175
3.64e-06,1.84045,0.2293,1.36789e-07,0.000210171
3.64e-06,1.84112,0.2294,1.36789e-07,0.000207036
3.64e-06,1.84178,0.2295,1.36789e-07,0.000207654
3.64e-06,1.84245,0.2296,1.36789e-07,0.000210187
3.64e-06,1.84312,0.2297,1.36789e-07,0.000207001
3.64e-06,1.8438,0.2298,1.36789e-07,0.000212694
3.64e-06,1.84447,0.2299,1.36789e-07,0.000209542
3.64e-06,1.84514,0.23,1.36789e-07,0.000208482
3.64e-06,1.84584,0.2301,1.36789e-07,0.000197034
3.64e-06,1.84652,0.2302,1.36789e-07,0.000196825
3.64e-06,1.8472,0.2303,1.36789e-07,0.000201491
3.64e-06,1.84789,0.2304,1.36789e-07,0.000202897
3.64e-06,1.84857,0.2305,1.36789e-07,0.00019978
3.64e-06,1.84924,0.2306,1.36789e-07,0.000201065
3.64e-06,1.8499,0.2307,1.36789e-07,0.000202935
3.64e-06,1.85058,0.2308,1.36789e-07,0.000199227
3.64e-06,1.85125,0.2309,1.36789e-07,0.000200012
3.64e-06,1.85193,0.231,1.36789e-07,0.000201311
3.64e-06,1.85262,0.2311,1.36789e-07,0.000194992
3.64e-06,1.85329,0.2312,1.36789e-07,0.000191563
3.64e-06,1.85396,0.2313,1.36789e-07,0.000188375
3.64e-06,1.85465,0.2314,1.36789e-07,0.000187784
3.64e-06,1.85533,0.2315,1.36789e-07,0.000185864
3.64e-06,1.85602,0.2316,1.36789e-07,0.00019086
3.64e-06,1.85671,0.2317,1.36789e-07,0.000187646
3.64e-06,1.8574,0.2318,1.36789e-07,0.000185796
3.64e-06,1.85808,0.2319,1.36789e-07,0.000179798
3.64e-06,1.85879,0.232,1.36789e-07,0.000177671
3.65e-06,1.85947,0.2321,1.37639e-07,0.000182763
3.65e-06,1.86017,0.2322,1.37639e-07,0.000179811
3.65e-06,1.86086,0.2323,1.37639e-07,0.000186518
3.65e-06,1.86156,0.2324,1.37639e-07,0.000184472
3.65e-06,1.86225,0.2325,1.37639e-07,0.000188715
3.65e-06,1.86295,0.2326,1.37639e-07,0.000190248
3.65e-06,1.86364,0.2327,1.37639e-07,0.000188
3.65e-06,1.86434,0.2328,1.37639e-07,0.000185084
3.65e-06,1.86502,0.2329,1.37639e-07,0.000185691
3.66e-06,1.86573,0.233,1.32665e-07,0.000182994
3.66e-06,1.86642,0.2331,1.32665e-07,0.00018687
3.66e-06,1.86712,0.2332,1.32665e-07,0.000181321
3.66e-06,1.86779,0.2333,1.32665e-07,0.000183666
3.66e-06,1.86847,0.2334,1.32665e-07,0.000186519
3.67e-06,1.86916,0.2335,1.3e-07,0.000189597
3.67e-06,1.86984,0.2336,1.3e-07,0.000191539
3.67e-06,1.87053,0.2337,1.3e-07,0.000194984
3.68e-06,1.87122,0.2338,1.30639e-07,0.000189284
3.68e-06,1.8719,0.2339,1.30639e-07,0.000191587
3.69e-06,1.87261,0.234,1.26007e-07,0.000187755
3.69e-06,1.8733,0.2341,1.26007e-07,0.000189972
3.69e-06,1.874,0.2342,1.26007e-07,0.000188753
3.69e-06,1.8747,0.2343,1.26007e-07,0.000186726
3.69e-06,1.87539,0.2344,1.26007e-07,0.000185555
3.69e-06,1.87609,0.2345,1.26007e-07,0.000185221
3.71e-06,1.87678,0.2346,1.206e-07,0.000184439
3.71e-06,1.87748,0.2347,1.206e-07,0.000190317
3.71e-06,1.87816,0.2348,1.206e-07,0.000197024
3.72e-06,1.87885,0.2349,1.1907e-07,0.000197479
3.73e-06,1.87955,0.235,1.16476e-07,0.000199361
3.73e-06,1.88025,0.2351,1.16476e-07,0.000196716
3.73e-06,1.88096,0.2352,1.16476e-07,0.000197974
3.73e-06,1.88167,0.2353,1.16476e-07,0.000202464
3.73e-06,1.88236,0.2354,1.16476e-07,0.000206244
3.73e-06,1.88304,0.2355,1.16476e-07,0.000208733
3.73e-06,1.88374,0.2356,1.16476e-07,0.000211088
3.73e-06,1.88445,0.2357,1.16476e-07,0.000215184
3.73e-06,1.88516,0.2358,1.16476e-07,0.000214762
3.73e-06,1.88585,0.2359,1.16476e-07,0.000214113
3.73e-06,1.88655,0.236,1.16476e-07,0.000220852
3.73e-06,1.88725,0.2361,1.16476e-07,0.000221122
3.73e-06,1.88796,0.2362,1.16476e-07,0.000217705
3.76e-06,1.88865,0.2363,1.04563e-07,0.000213804
3.76e-06,1.88935,0.2364,1.04563e-07,0.000209927
3.77e-06,1.89007,0.2365,1.02252e-07,0.000210136
3.77e-06,1.89078,0.2366,1.02252e-07,0.000214237
3.77e-06,1.89148,0.2367,1.02252e-07,0.000212765
3.77e-06,1.89218,0.2368,1.02252e-07,0.000214377
3.77e-06,1.89289,0.2369,1.02252e-07,0.000208034
3.77e-06,1.89357,0.237,1.02252e-07,0.00020998
3.77e-06,1.8943,0.2371,1.02252e-07,0.000209194
3.77e-06,1.895,0.2372,1.02252e-07,0.000216564
3.77e-06,1.89572,0.2373,1.02252e-07,0.000220932
3.77e-06,1.89645,0.2374,1.02252e-07,0.000217036
3.77e-06,1.89718,0.2375,1.02252e-07,0.000222001
3.77e-06,1.89792,0.2376,1.02252e-07,0.000216913
3.77e-06,1.89862,0.2377,1.02252e-07,0.0002165
3.77e-06,1.89933,0.2378,1.02252e-07,0.000218984
3.77e-06,1.90003,0.2379,1.02252e-07,0.000221943
3.77e-06,1.90077,0.238,1.02252e-07,0.000222356
3.77e-06,1.9015,0.2381,1.02252e-07,0.000229008
3.77e-06,1.90222,0.2382,1.02252e-07,0.000233181
3.77e-06,1.90293,0.2383,1.02252e-07,0.000235393
